Index,HexValue,DecimalValue,Timestamp
70916,AF37,44855,2026-04-05 00:02:47.565
70917,289C,10396,2026-04-05 00:02:47.568
70918,14E7,5351,2026-04-05 00:02:47.571
70919,86DD,34525,2026-04-05 00:02:47.575
70920,48E9,18665,2026-04-05 00:02:47.578
70921,3DAF,15791,2026-04-05 00:02:47.581
70922,BB8A,48010,2026-04-05 00:02:47.584
70923,C905,51461,2026-04-05 00:02:47.587
70924,DEF7,57079,2026-04-05 00:02:47.590
70925,8833,34867,2026-04-05 00:02:47.593
70926,D7E9,55273,2026-04-05 00:02:47.597
70927,9E9F,40607,2026-04-05 00:02:47.600
70928,879E,34718,2026-04-05 00:02:47.603
70929,1E10,7696,2026-04-05 00:02:47.606
70930,3B21,15137,2026-04-05 00:02:47.609
70931,5E7C,24188,2026-04-05 00:02:47.612
70932,053E,1342,2026-04-05 00:02:47.615
70933,51A6,20902,2026-04-05 00:02:47.619
70934,44EA,17642,2026-04-05 00:02:47.622
70935,A1F8,41464,2026-04-05 00:02:47.625
70936,9188,37256,2026-04-05 00:02:47.628
70937,D458,54360,2026-04-05 00:02:47.631
70938,9B7E,39806,2026-04-05 00:02:47.634
70939,1F30,7984,2026-04-05 00:02:47.637
70940,CE05,52741,2026-04-05 00:02:47.641
70941,0C78,3192,2026-04-05 00:02:47.644
70942,4635,17973,2026-04-05 00:02:47.647
70943,123E,4670,2026-04-05 00:02:47.650
70944,B4E8,46312,2026-04-05 00:02:47.653
70945,4F7A,20346,2026-04-05 00:02:47.656
70946,634C,25420,2026-04-05 00:02:47.659
70947,B544,46404,2026-04-05 00:02:47.663
70948,EB02,60162,2026-04-05 00:02:47.666
70949,CE0A,52746,2026-04-05 00:02:47.669
70950,6872,26738,2026-04-05 00:02:47.672
70951,7B04,31492,2026-04-05 00:02:47.675
70952,541C,21532,2026-04-05 00:02:47.678
70953,3768,14184,2026-04-05 00:02:47.681
70954,0112,274,2026-04-05 00:02:47.685
70955,60FA,24826,2026-04-05 00:02:47.688
70956,6255,25173,2026-04-05 00:02:47.691
70957,B5A6,46502,2026-04-05 00:02:47.694
70958,1950,6480,2026-04-05 00:02:47.697
70959,BE01,48641,2026-04-05 00:02:47.700
70960,95B5,38325,2026-04-05 00:02:47.703
70961,00E5,229,2026-04-05 00:02:47.707
70962,8484,33924,2026-04-05 00:02:47.710
70963,7616,30230,2026-04-05 00:02:47.713
70964,778C,30604,2026-04-05 00:02:47.716
70965,52D2,21202,2026-04-05 00:02:47.719
70966,A9CB,43467,2026-04-05 00:02:47.722
70967,7AED,31469,2026-04-05 00:02:47.725
70968,DE70,56944,2026-04-05 00:02:47.729
70969,3407,13319,2026-04-05 00:02:47.732
70970,F39D,62365,2026-04-05 00:02:47.735
70971,9162,37218,2026-04-05 00:02:47.738
70972,9FE4,40932,2026-04-05 00:02:47.741
70973,D675,54901,2026-04-05 00:02:47.744
70974,7951,31057,2026-04-05 00:02:47.747
70975,D386,54150,2026-04-05 00:02:47.751
70976,E645,58949,2026-04-05 00:02:47.754
70977,1A20,6688,2026-04-05 00:02:47.757
70978,48F1,18673,2026-04-05 00:02:47.760
70979,C6F8,50936,2026-04-05 00:02:47.763
70980,4E41,20033,2026-04-05 00:02:47.766
70981,A7D1,42961,2026-04-05 00:02:47.769
70982,BE69,48745,2026-04-05 00:02:47.772
70983,6321,25377,2026-04-05 00:02:47.776
70984,7D5A,32090,2026-04-05 00:02:47.779
70985,5A4D,23117,2026-04-05 00:02:47.782
70986,1CAA,7338,2026-04-05 00:02:47.785
70987,332F,13103,2026-04-05 00:02:47.788
70988,ED38,60728,2026-04-05 00:02:47.791
70989,A92A,43306,2026-04-05 00:02:47.794
70990,1509,5385,2026-04-05 00:02:47.798
70991,1104,4356,2026-04-05 00:02:47.801
70992,97D7,38871,2026-04-05 00:02:47.804
70993,DEA8,57000,2026-04-05 00:02:47.807
70994,FEF5,65269,2026-04-05 00:02:47.810
70995,2440,9280,2026-04-05 00:02:47.813
70996,5278,21112,2026-04-05 00:02:47.816
70997,B492,46226,2026-04-05 00:02:47.820
70998,8697,34455,2026-04-05 00:02:47.823
70999,E14F,57679,2026-04-05 00:02:47.826
71000,C4DA,50394,2026-04-05 00:02:47.829
71001,0623,1571,2026-04-05 00:02:47.832
71002,A84E,43086,2026-04-05 00:02:47.835
71003,C118,49432,2026-04-05 00:02:47.838
71004,9D34,40244,2026-04-05 00:02:47.842
71005,BCC1,48321,2026-04-05 00:02:47.845
71006,9B62,39778,2026-04-05 00:02:47.848
71007,A1B6,41398,2026-04-05 00:02:47.851
71008,EC45,60485,2026-04-05 00:02:47.854
71009,774D,30541,2026-04-05 00:02:47.857
71010,4610,17936,2026-04-05 00:02:47.860
71011,F6D3,63187,2026-04-05 00:02:47.864
71012,42AB,17067,2026-04-05 00:02:47.867
71013,77F3,30707,2026-04-05 00:02:47.870
71014,0283,643,2026-04-05 00:02:47.873
71015,462E,17966,2026-04-05 00:02:47.876
71016,51E5,20965,2026-04-05 00:02:47.879
71017,EA64,60004,2026-04-05 00:02:47.882
71018,7332,29490,2026-04-05 00:02:47.886
71019,0330,816,2026-04-05 00:02:47.889
71020,02F1,753,2026-04-05 00:02:47.892
71021,EBC2,60354,2026-04-05 00:02:47.895
71022,1398,5016,2026-04-05 00:02:47.898
71023,A005,40965,2026-04-05 00:02:47.901
71024,1C84,7300,2026-04-05 00:02:47.904
71025,B9D4,47572,2026-04-05 00:02:47.908
71026,59A8,22952,2026-04-05 00:02:47.911
71027,0C54,3156,2026-04-05 00:02:47.914
71028,A1FA,41466,2026-04-05 00:02:47.917
71029,4518,17688,2026-04-05 00:02:47.920
71030,9327,37671,2026-04-05 00:02:47.923
71031,8670,34416,2026-04-05 00:02:47.926
71032,E277,57975,2026-04-05 00:02:47.930
71033,5065,20581,2026-04-05 00:02:47.933
71034,4050,16464,2026-04-05 00:02:47.936
71035,02F8,760,2026-04-05 00:02:47.939
71036,4484,17540,2026-04-05 00:02:47.942
71037,012C,300,2026-04-05 00:02:47.945
71038,82FF,33535,2026-04-05 00:02:47.948
71039,53C2,21442,2026-04-05 00:02:47.952
71040,59DD,23005,2026-04-05 00:02:47.955
71041,D8EA,55530,2026-04-05 00:02:47.958
71042,EAFB,60155,2026-04-05 00:02:47.961
71043,41B1,16817,2026-04-05 00:02:47.964
71044,A469,42089,2026-04-05 00:02:47.967
71045,25E6,9702,2026-04-05 00:02:47.970
71046,D8A6,55462,2026-04-05 00:02:47.974
71047,DAE6,56038,2026-04-05 00:02:47.977
71048,2CC5,11461,2026-04-05 00:02:47.980
71049,03D4,980,2026-04-05 00:02:47.983
71050,0329,809,2026-04-05 00:02:47.986
71051,1EA9,7849,2026-04-05 00:02:47.989
71052,D4A3,54435,2026-04-05 00:02:47.992
71053,0DC1,3521,2026-04-05 00:02:47.996
71054,7854,30804,2026-04-05 00:02:47.999
71055,8A12,35346,2026-04-05 00:02:48.002
71056,CAA1,51873,2026-04-05 00:02:48.005
71057,8389,33673,2026-04-05 00:02:48.008
71058,508C,20620,2026-04-05 00:02:48.011
71059,8CDB,36059,2026-04-05 00:02:48.014
71060,850C,34060,2026-04-05 00:02:48.018
71061,5F58,24408,2026-04-05 00:02:48.021
71062,AA16,43542,2026-04-05 00:02:48.024
71063,68CA,26826,2026-04-05 00:02:48.027
71064,B9D4,47572,2026-04-05 00:02:48.030
71065,31F3,12787,2026-04-05 00:02:48.033
71066,6D28,27944,2026-04-05 00:02:48.036
71067,BC70,48240,2026-04-05 00:02:48.040
71068,3FF4,16372,2026-04-05 00:02:48.043
71069,2524,9508,2026-04-05 00:02:48.046
71070,D240,53824,2026-04-05 00:02:48.049
71071,FE45,65093,2026-04-05 00:02:48.052
71072,EDCA,60874,2026-04-05 00:02:48.055
71073,8D8C,36236,2026-04-05 00:02:48.058
71074,380C,14348,2026-04-05 00:02:48.062
71075,B6B7,46775,2026-04-05 00:02:48.065
71076,B204,45572,2026-04-05 00:02:48.068
71077,C221,49697,2026-04-05 00:02:48.071
71078,F107,61703,2026-04-05 00:02:48.074
71079,59A1,22945,2026-04-05 00:02:48.077
71080,6B1B,27419,2026-04-05 00:02:48.080
71081,1697,5783,2026-04-05 00:02:48.084
71082,41B2,16818,2026-04-05 00:02:48.087
71083,6E0E,28174,2026-04-05 00:02:48.090
71084,1AE7,6887,2026-04-05 00:02:48.093
71085,3619,13849,2026-04-05 00:02:48.096
71086,F4A7,62631,2026-04-05 00:02:48.099
71087,A53C,42300,2026-04-05 00:02:48.102
71088,E065,57445,2026-04-05 00:02:48.105
71089,D085,53381,2026-04-05 00:02:48.109
71090,A4E8,42216,2026-04-05 00:02:48.112
71091,F7BB,63419,2026-04-05 00:02:48.115
71092,1339,4921,2026-04-05 00:02:48.118
71093,1673,5747,2026-04-05 00:02:48.121
71094,A55F,42335,2026-04-05 00:02:48.124
71095,42A4,17060,2026-04-05 00:02:48.127
71096,EED4,61140,2026-04-05 00:02:48.131
71097,472C,18220,2026-04-05 00:02:48.134
71098,F6AA,63146,2026-04-05 00:02:48.137
71099,B409,46089,2026-04-05 00:02:48.140
71100,0331,817,2026-04-05 00:02:48.143
71101,D60E,54798,2026-04-05 00:02:48.146
71102,28E0,10464,2026-04-05 00:02:48.149
71103,5564,21860,2026-04-05 00:02:48.153
71104,720D,29197,2026-04-05 00:02:48.156
71105,2A14,10772,2026-04-05 00:02:48.159
71106,C665,50789,2026-04-05 00:02:48.162
71107,AEF5,44789,2026-04-05 00:02:48.165
71108,F674,63092,2026-04-05 00:02:48.168
71109,9969,39273,2026-04-05 00:02:48.171
71110,4F06,20230,2026-04-05 00:02:48.175
71111,7E21,32289,2026-04-05 00:02:48.178
71112,1895,6293,2026-04-05 00:02:48.181
71113,B082,45186,2026-04-05 00:02:48.184
71114,B6C7,46791,2026-04-05 00:02:48.187
71115,AC10,44048,2026-04-05 00:02:48.190
71116,0BC8,3016,2026-04-05 00:02:48.193
71117,F8C9,63689,2026-04-05 00:02:48.197
71118,E160,57696,2026-04-05 00:02:48.200
71119,F15A,61786,2026-04-05 00:02:48.203
71120,4785,18309,2026-04-05 00:02:48.206
71121,3C1F,15391,2026-04-05 00:02:48.209
71122,C14C,49484,2026-04-05 00:02:48.212
71123,D6E2,55010,2026-04-05 00:02:48.215
71124,586F,22639,2026-04-05 00:02:48.219
71125,69C6,27078,2026-04-05 00:02:48.222
71126,00E8,232,2026-04-05 00:02:48.225
71127,26EB,9963,2026-04-05 00:02:48.228
71128,2756,10070,2026-04-05 00:02:48.231
71129,8D70,36208,2026-04-05 00:02:48.234
71130,8BA9,35753,2026-04-05 00:02:48.237
71131,BB31,47921,2026-04-05 00:02:48.241
71132,3522,13602,2026-04-05 00:02:48.244
71133,A304,41732,2026-04-05 00:02:48.247
71134,F37C,62332,2026-04-05 00:02:48.250
71135,B9E8,47592,2026-04-05 00:02:48.253
71136,A1B4,41396,2026-04-05 00:02:48.256
71137,27D3,10195,2026-04-05 00:02:48.259
71138,04E9,1257,2026-04-05 00:02:48.263
71139,FFFD,65533,2026-04-05 00:02:48.266
71140,6D59,27993,2026-04-05 00:02:48.269
71141,A431,42033,2026-04-05 00:02:48.272
71142,71D3,29139,2026-04-05 00:02:48.275
71143,C390,50064,2026-04-05 00:02:48.278
71144,ABEA,44010,2026-04-05 00:02:48.281
71145,4944,18756,2026-04-05 00:02:48.285
71146,3246,12870,2026-04-05 00:02:48.288
71147,F9E8,63976,2026-04-05 00:02:48.291
71148,7EFB,32507,2026-04-05 00:02:48.294
71149,6123,24867,2026-04-05 00:02:48.297
71150,B5A4,46500,2026-04-05 00:02:48.300
71151,D288,53896,2026-04-05 00:02:48.303
71152,4C3F,19519,2026-04-05 00:02:48.307
71153,4D34,19764,2026-04-05 00:02:48.310
71154,BA2C,47660,2026-04-05 00:02:48.313
71155,9FA7,40871,2026-04-05 00:02:48.316
71156,651C,25884,2026-04-05 00:02:48.319
71157,1002,4098,2026-04-05 00:02:48.322
71158,7234,29236,2026-04-05 00:02:48.325
71159,D9F3,55795,2026-04-05 00:02:48.329
71160,4FA8,20392,2026-04-05 00:02:48.332
71161,1646,5702,2026-04-05 00:02:48.335
71162,F244,62020,2026-04-05 00:02:48.338
71163,D257,53847,2026-04-05 00:02:48.341
71164,67A8,26536,2026-04-05 00:02:48.344
71165,5C3C,23612,2026-04-05 00:02:48.347
71166,E3D1,58321,2026-04-05 00:02:48.351
71167,891C,35100,2026-04-05 00:02:48.354
71168,F79F,63391,2026-04-05 00:02:48.357
71169,BC12,48146,2026-04-05 00:02:48.360
71170,57FB,22523,2026-04-05 00:02:48.363
71171,713E,28990,2026-04-05 00:02:48.366
71172,6BBC,27580,2026-04-05 00:02:48.369
71173,4907,18695,2026-04-05 00:02:48.373
71174,5B27,23335,2026-04-05 00:02:48.376
71175,187B,6267,2026-04-05 00:02:48.379
71176,B376,45942,2026-04-05 00:02:48.382
71177,3C30,15408,2026-04-05 00:02:48.385
71178,3880,14464,2026-04-05 00:02:48.388
71179,042C,1068,2026-04-05 00:02:48.391
71180,1EAE,7854,2026-04-05 00:02:48.395
71181,2960,10592,2026-04-05 00:02:48.398
71182,794F,31055,2026-04-05 00:02:48.401
71183,4C71,19569,2026-04-05 00:02:48.404
71184,6127,24871,2026-04-05 00:02:48.407
71185,B237,45623,2026-04-05 00:02:48.410
71186,E0F6,57590,2026-04-05 00:02:48.413
71187,FE40,65088,2026-04-05 00:02:48.417
71188,6015,24597,2026-04-05 00:02:48.420
71189,3340,13120,2026-04-05 00:02:48.423
71190,AA81,43649,2026-04-05 00:02:48.426
71191,0B6C,2924,2026-04-05 00:02:48.429
71192,BB35,47925,2026-04-05 00:02:48.432
71193,10CE,4302,2026-04-05 00:02:48.435
71194,EAFB,60155,2026-04-05 00:02:48.439
71195,98FE,39166,2026-04-05 00:02:48.442
71196,CC09,52233,2026-04-05 00:02:48.445
71197,A07C,41084,2026-04-05 00:02:48.448
71198,A7A5,42917,2026-04-05 00:02:48.451
71199,12EF,4847,2026-04-05 00:02:48.454
71200,5D0B,23819,2026-04-05 00:02:48.457
71201,1A80,6784,2026-04-05 00:02:48.460
71202,6E54,28244,2026-04-05 00:02:48.464
71203,DBC8,56264,2026-04-05 00:02:48.467
71204,6823,26659,2026-04-05 00:02:48.470
71205,0E85,3717,2026-04-05 00:02:48.473
71206,53AD,21421,2026-04-05 00:02:48.476
71207,CFE8,53224,2026-04-05 00:02:48.479
71208,CA41,51777,2026-04-05 00:02:48.482
71209,0C15,3093,2026-04-05 00:02:48.486
71210,DFB5,57269,2026-04-05 00:02:48.489
71211,A6C8,42696,2026-04-05 00:02:48.492
71212,053F,1343,2026-04-05 00:02:48.495
71213,932F,37679,2026-04-05 00:02:48.498
71214,AFCA,45002,2026-04-05 00:02:48.501
71215,91D4,37332,2026-04-05 00:02:48.504
71216,67D7,26583,2026-04-05 00:02:48.508
71217,872C,34604,2026-04-05 00:02:48.511
71218,2BC9,11209,2026-04-05 00:02:48.514
71219,3657,13911,2026-04-05 00:02:48.517
71220,4957,18775,2026-04-05 00:02:48.520
71221,CA36,51766,2026-04-05 00:02:48.523
71222,0E46,3654,2026-04-05 00:02:48.526
71223,3C2C,15404,2026-04-05 00:02:48.530
71224,2DC7,11719,2026-04-05 00:02:48.533
71225,3215,12821,2026-04-05 00:02:48.536
71226,6D20,27936,2026-04-05 00:02:48.539
71227,3180,12672,2026-04-05 00:02:48.542
71228,772B,30507,2026-04-05 00:02:48.545
71229,D2A2,53922,2026-04-05 00:02:48.548
71230,3450,13392,2026-04-05 00:02:48.552
71231,C85C,51292,2026-04-05 00:02:48.555
71232,D32A,54058,2026-04-05 00:02:48.558
71233,6F26,28454,2026-04-05 00:02:48.561
71234,58EB,22763,2026-04-05 00:02:48.564
71235,B52D,46381,2026-04-05 00:02:48.567
71236,74A0,29856,2026-04-05 00:02:48.570
71237,2927,10535,2026-04-05 00:02:48.574
71238,322B,12843,2026-04-05 00:02:48.577
71239,0763,1891,2026-04-05 00:02:48.580
71240,E932,59698,2026-04-05 00:02:48.583
71241,B2F1,45809,2026-04-05 00:02:48.586
71242,00C4,196,2026-04-05 00:02:48.589
71243,345A,13402,2026-04-05 00:02:48.592
71244,0565,1381,2026-04-05 00:02:48.596
71245,620D,25101,2026-04-05 00:02:48.599
71246,B50D,46349,2026-04-05 00:02:48.602
71247,2BE3,11235,2026-04-05 00:02:48.605
71248,F0EC,61676,2026-04-05 00:02:48.608
71249,0172,370,2026-04-05 00:02:48.611
71250,EB5E,60254,2026-04-05 00:02:48.614
71251,745B,29787,2026-04-05 00:02:48.618
71252,D8F9,55545,2026-04-05 00:02:48.621
71253,3C86,15494,2026-04-05 00:02:48.624
71254,0E8A,3722,2026-04-05 00:02:48.627
71255,A848,43080,2026-04-05 00:02:48.630
71256,D4E2,54498,2026-04-05 00:02:48.633
71257,7697,30359,2026-04-05 00:02:48.636
71258,E916,59670,2026-04-05 00:02:48.640
71259,3B09,15113,2026-04-05 00:02:48.643
71260,CDFD,52733,2026-04-05 00:02:48.646
71261,A021,40993,2026-04-05 00:02:48.649
71262,A847,43079,2026-04-05 00:02:48.652
71263,BF8A,49034,2026-04-05 00:02:48.655
71264,2146,8518,2026-04-05 00:02:48.658
71265,8585,34181,2026-04-05 00:02:48.662
71266,DDB6,56758,2026-04-05 00:02:48.665
71267,87C5,34757,2026-04-05 00:02:48.668
71268,22DB,8923,2026-04-05 00:02:48.671
71269,ED0F,60687,2026-04-05 00:02:48.674
71270,C3DE,50142,2026-04-05 00:02:48.677
71271,6918,26904,2026-04-05 00:02:48.680
71272,2D98,11672,2026-04-05 00:02:48.684
71273,1F8A,8074,2026-04-05 00:02:48.687
71274,D5CE,54734,2026-04-05 00:02:48.690
71275,7DD4,32212,2026-04-05 00:02:48.693
71276,185C,6236,2026-04-05 00:02:48.696
71277,C5F5,50677,2026-04-05 00:02:48.699
71278,CF31,53041,2026-04-05 00:02:48.702
71279,71CA,29130,2026-04-05 00:02:48.706
71280,5148,20808,2026-04-05 00:02:48.709
71281,0575,1397,2026-04-05 00:02:48.712
71282,3407,13319,2026-04-05 00:02:48.715
71283,FD04,64772,2026-04-05 00:02:48.718
71284,7E89,32393,2026-04-05 00:02:48.721
71285,1885,6277,2026-04-05 00:02:48.724
71286,D8BA,55482,2026-04-05 00:02:48.728
71287,C038,49208,2026-04-05 00:02:48.731
71288,3860,14432,2026-04-05 00:02:48.734
71289,8469,33897,2026-04-05 00:02:48.737
71290,3A7F,14975,2026-04-05 00:02:48.740
71291,56CE,22222,2026-04-05 00:02:48.743
71292,8B19,35609,2026-04-05 00:02:48.746
71293,3639,13881,2026-04-05 00:02:48.750
71294,2B62,11106,2026-04-05 00:02:48.753
71295,C1CC,49612,2026-04-05 00:02:48.756
71296,5342,21314,2026-04-05 00:02:48.759
71297,91DD,37341,2026-04-05 00:02:48.762
71298,F60B,62987,2026-04-05 00:02:48.765
71299,F72E,63278,2026-04-05 00:02:48.768
71300,B8E3,47331,2026-04-05 00:02:48.772
71301,EA8A,60042,2026-04-05 00:02:48.775
71302,9D8D,40333,2026-04-05 00:02:48.778
71303,CE22,52770,2026-04-05 00:02:48.781
71304,5C56,23638,2026-04-05 00:02:48.784
71305,D5CB,54731,2026-04-05 00:02:48.787
71306,85C4,34244,2026-04-05 00:02:48.790
71307,F1F0,61936,2026-04-05 00:02:48.794
71308,8CA8,36008,2026-04-05 00:02:48.797
71309,1A62,6754,2026-04-05 00:02:48.800
71310,DB04,56068,2026-04-05 00:02:48.803
71311,7534,30004,2026-04-05 00:02:48.806
71312,0E01,3585,2026-04-05 00:02:48.809
71313,EACC,60108,2026-04-05 00:02:48.812
71314,54F1,21745,2026-04-05 00:02:48.815
71315,211C,8476,2026-04-05 00:02:48.819
71316,F0E9,61673,2026-04-05 00:02:48.822
71317,E606,58886,2026-04-05 00:02:48.825
71318,AEF2,44786,2026-04-05 00:02:48.828
71319,4D10,19728,2026-04-05 00:02:48.831
71320,30B3,12467,2026-04-05 00:02:48.834
71321,493F,18751,2026-04-05 00:02:48.837
71322,B5AD,46509,2026-04-05 00:02:48.841
71323,0269,617,2026-04-05 00:02:48.844
71324,004B,75,2026-04-05 00:02:48.847
71325,2EB4,11956,2026-04-05 00:02:48.850
71326,9100,37120,2026-04-05 00:02:48.853
71327,D09C,53404,2026-04-05 00:02:48.856
71328,2C26,11302,2026-04-05 00:02:48.859
71329,18E2,6370,2026-04-05 00:02:48.863
71330,C998,51608,2026-04-05 00:02:48.866
71331,068C,1676,2026-04-05 00:02:48.869
71332,4854,18516,2026-04-05 00:02:48.872
71333,695C,26972,2026-04-05 00:02:48.875
71334,EE25,60965,2026-04-05 00:02:48.878
71335,9107,37127,2026-04-05 00:02:48.881
71336,EBC3,60355,2026-04-05 00:02:48.885
71337,8EAE,36526,2026-04-05 00:02:48.888
71338,9251,37457,2026-04-05 00:02:48.891
71339,960D,38413,2026-04-05 00:02:48.894
71340,5F09,24329,2026-04-05 00:02:48.897
71341,6EC5,28357,2026-04-05 00:02:48.900
71342,BD75,48501,2026-04-05 00:02:48.903
71343,E83A,59450,2026-04-05 00:02:48.907
71344,29B6,10678,2026-04-05 00:02:48.910
71345,C2E1,49889,2026-04-05 00:02:48.913
71346,5DEC,24044,2026-04-05 00:02:48.916
71347,C9DF,51679,2026-04-05 00:02:48.919
71348,8507,34055,2026-04-05 00:02:48.922
71349,0115,277,2026-04-05 00:02:48.925
71350,8977,35191,2026-04-05 00:02:48.929
71351,8C85,35973,2026-04-05 00:02:48.932
71352,A1AC,41388,2026-04-05 00:02:48.935
71353,A016,40982,2026-04-05 00:02:48.938
71354,250B,9483,2026-04-05 00:02:48.941
71355,99C1,39361,2026-04-05 00:02:48.944
71356,BB4A,47946,2026-04-05 00:02:48.947
71357,5F76,24438,2026-04-05 00:02:48.951
71358,441D,17437,2026-04-05 00:02:48.954
71359,79DA,31194,2026-04-05 00:02:48.957
71360,0602,1538,2026-04-05 00:02:48.960
71361,B278,45688,2026-04-05 00:02:48.963
71362,D090,53392,2026-04-05 00:02:48.966
71363,C328,49960,2026-04-05 00:02:48.969
71364,1D6F,7535,2026-04-05 00:02:48.973
71365,8AE4,35556,2026-04-05 00:02:48.976
71366,F1DB,61915,2026-04-05 00:02:48.979
71367,E147,57671,2026-04-05 00:02:48.982
71368,BD4E,48462,2026-04-05 00:02:48.985
71369,B95F,47455,2026-04-05 00:02:48.988
71370,035D,861,2026-04-05 00:02:48.991
71371,99E7,39399,2026-04-05 00:02:48.995
71372,67F2,26610,2026-04-05 00:02:48.998
71373,F7DC,63452,2026-04-05 00:02:49.001
71374,A75C,42844,2026-04-05 00:02:49.004
71375,B080,45184,2026-04-05 00:02:49.007
71376,F9AE,63918,2026-04-05 00:02:49.010
71377,04AF,1199,2026-04-05 00:02:49.013
71378,73D7,29655,2026-04-05 00:02:49.017
71379,CF10,53008,2026-04-05 00:02:49.020
71380,FC53,64595,2026-04-05 00:02:49.023
71381,100B,4107,2026-04-05 00:02:49.026
71382,2A56,10838,2026-04-05 00:02:49.029
71383,491E,18718,2026-04-05 00:02:49.032
71384,CC02,52226,2026-04-05 00:02:49.035
71385,FE9E,65182,2026-04-05 00:02:49.039
71386,FA95,64149,2026-04-05 00:02:49.042
71387,3CB3,15539,2026-04-05 00:02:49.045
71388,77B3,30643,2026-04-05 00:02:49.048
71389,6C1B,27675,2026-04-05 00:02:49.051
71390,DC95,56469,2026-04-05 00:02:49.054
71391,B81A,47130,2026-04-05 00:02:49.057
71392,84DE,34014,2026-04-05 00:02:49.061
71393,D7F5,55285,2026-04-05 00:02:49.064
71394,5E22,24098,2026-04-05 00:02:49.067
71395,A4FF,42239,2026-04-05 00:02:49.070
71396,12EC,4844,2026-04-05 00:02:49.073
71397,BC2C,48172,2026-04-05 00:02:49.076
71398,812B,33067,2026-04-05 00:02:49.079
71399,4334,17204,2026-04-05 00:02:49.083
71400,4C59,19545,2026-04-05 00:02:49.086
71401,5574,21876,2026-04-05 00:02:49.089
71402,5C11,23569,2026-04-05 00:02:49.092
71403,093E,2366,2026-04-05 00:02:49.095
71404,E5F0,58864,2026-04-05 00:02:49.098
71405,DCC7,56519,2026-04-05 00:02:49.101
71406,FD33,64819,2026-04-05 00:02:49.105
71407,42A6,17062,2026-04-05 00:02:49.108
71408,4A74,19060,2026-04-05 00:02:49.111
71409,893E,35134,2026-04-05 00:02:49.114
71410,60DD,24797,2026-04-05 00:02:49.117
71411,4CEC,19692,2026-04-05 00:02:49.120
71412,0A59,2649,2026-04-05 00:02:49.123
71413,63C6,25542,2026-04-05 00:02:49.127
71414,06FC,1788,2026-04-05 00:02:49.130
71415,FE1A,65050,2026-04-05 00:02:49.133
71416,7EB8,32440,2026-04-05 00:02:49.136
71417,35B3,13747,2026-04-05 00:02:49.139
71418,06FB,1787,2026-04-05 00:02:49.142
71419,45FB,17915,2026-04-05 00:02:49.145
71420,530E,21262,2026-04-05 00:02:49.149
71421,E361,58209,2026-04-05 00:02:49.152
71422,8500,34048,2026-04-05 00:02:49.155
71423,B1DB,45531,2026-04-05 00:02:49.158
71424,C1E6,49638,2026-04-05 00:02:49.161
71425,ECF7,60663,2026-04-05 00:02:49.164
71426,E28E,57998,2026-04-05 00:02:49.167
71427,0662,1634,2026-04-05 00:02:49.170
71428,F4B3,62643,2026-04-05 00:02:49.174
71429,4A39,19001,2026-04-05 00:02:49.177
71430,620A,25098,2026-04-05 00:02:49.180
71431,F8CD,63693,2026-04-05 00:02:49.183
71432,F4D2,62674,2026-04-05 00:02:49.186
71433,74C1,29889,2026-04-05 00:02:49.189
71434,3D47,15687,2026-04-05 00:02:49.192
71435,184A,6218,2026-04-05 00:02:49.196
71436,BC07,48135,2026-04-05 00:02:49.199
71437,2958,10584,2026-04-05 00:02:49.202
71438,B47F,46207,2026-04-05 00:02:49.205
71439,7F1F,32543,2026-04-05 00:02:49.208
71440,AD75,44405,2026-04-05 00:02:49.211
71441,E7F3,59379,2026-04-05 00:02:49.214
71442,F99F,63903,2026-04-05 00:02:49.218
71443,66BF,26303,2026-04-05 00:02:49.221
71444,D3DE,54238,2026-04-05 00:02:49.224
71445,0FC0,4032,2026-04-05 00:02:49.227
71446,7A21,31265,2026-04-05 00:02:49.230
71447,26CC,9932,2026-04-05 00:02:49.233
71448,D318,54040,2026-04-05 00:02:49.236
71449,55F2,22002,2026-04-05 00:02:49.240
71450,2C08,11272,2026-04-05 00:02:49.243
71451,2576,9590,2026-04-05 00:02:49.246
71452,5652,22098,2026-04-05 00:02:49.249
71453,1257,4695,2026-04-05 00:02:49.252
71454,10EA,4330,2026-04-05 00:02:49.255
71455,3E4C,15948,2026-04-05 00:02:49.258
71456,5275,21109,2026-04-05 00:02:49.262
71457,4641,17985,2026-04-05 00:02:49.265
71458,C466,50278,2026-04-05 00:02:49.268
